loss
0.6879640843517831
0.6447983103280364
0.6073376319899748
0.573966851293922
0.5445095080628294
0.5183246096457943
0.49460532169039867
0.47393525867586234
0.45461641524780644
0.43792921837238863
0.42174905640069993
0.4078960084239983
0.3950137017410921
0.38368578158641686
0.3729867478399638
0.3629655788081937
0.3540971003109871
0.3454982862311228
0.3381927683393445
0.3309621146042993
0.3246718642379899
0.31879381865497597
0.3132050524141454
0.3080311288476445
0.303297742907743
0.2989860313009624
0.294877274622466
0.2910872388363996
0.28741829610072084
0.2840262993770856
0.2807754569280167
0.2777909625317161
0.2749645368921272
0.27231441084659497
0.2697241227279568
0.2674401623149286
0.2649963517966857
0.2626573061971286
0.2605513399487939
0.25843571958636435
0.25643103150955876
0.25439820972231963
0.25250201125604255
0.2505705195947072
0.2488655569194166
0.2470986394439404
0.2452242272019534
0.24357674376191224
0.24186198758610924
0.2402802483561202
